article_id,pmid,title_en,title_ja,aggregated_decision,category_votes
1314,28437320,Development of a Claims-based Frailty Indicator Anchored to a Well-established Frailty Phenotype,確立された虚弱フェノタイプに基づく請求データからの虚弱指標の開発,1,0+1
1317,30845903,Detecting Non-cognitive Features of Prodromal Neurodegenerative Diseases,前駆期神経変性疾患の非認知的特徴の検出,2,1+1
1318,29710716,Brain Inflammation Connects Cognitive and Non-Cognitive Symptoms in Alzheimer's Disease,アルツハイマー病における認知症状と非認知症状を結びつける脳炎症,2,1+1
1319,28818699,Apathy in people with epilepsy and its clinical significance: A case-control study,てんかん患者における無関心とその臨床的意義：症例対照研究,2,1+0
1321,27567824,The Savvy Caregiver Program: A Probe Multicenter Randomized Controlled Pilot Trial in Caregivers of Patients Affected by Alzheimer's Disease,サヴィ・ケアギバー・プログラム：アルツハイマー病患者の介護者を対象とした多施設共同無作為化比較パイロット試験,2,1+0
1323,37201184,Virtual Group Music Therapy for Apathy in Parkinson's Disease: A Pilot Study,パーキンソン病における無気力に対する仮想グループ音楽療法：パイロット研究,2,1+0
1325,26150429,The roles of resilience and nonmotor symptoms in adjustment to Parkinson's disease,パーキンソン病への適応におけるレジリエンスと非運動症状の役割,2,1+1
1328,32694297,Psychiatric Disturbance or Parkinsonism as a Presentation of CNS Lymphoma: Observational Retrospective Study and Review of Literature,中枢神経系リンパ腫の臨床症状としての精神障害またはパーキンソン症候群：観察的後方視的研究と文献レビュー,2,0+1
1329,39255020,Impact of motor dysfunction on neuropsychiatric symptom profile in patients with autopsy-confirmed Alzheimer's disease,剖検で確認されたアルツハイマー病患者における運動機能障害が神経精神症状プロファイルに及ぼす影響,2,1+1
1330,33843983,Uncovering the prevalence and neural substrates of anhedonia in frontotemporal dementia,前頭側頭型認知症における快感喪失の有病率と神経基盤の解明,2,0+1
1331,38758282,Profiles of motivational impairment and their relationship to functional decline in frontotemporal dementia,前頭側頭型認知症における動機付け障害の特徴と機能低下との関係,2,1+1
1332,25533477,"Comparisons of clinical symptoms in biomarker-confirmed Alzheimer's disease, dementia with Lewy bodies, and frontotemporal dementia patients in a local memory clinic",地域記憶クリニックにおけるバイオマーカー確認済みアルツハイマー病、レビー小体型認知症、前頭側頭型認知症患者の臨床症状比較,2,1+1
1333,31796642,Natural clinical course of progressive supranuclear palsy in Chinese patients in Hong Kong,香港在住中国人患者における進行性核上性麻痺の自然経過,2,0+1
1334,28838910,Assessment of Iron Deposition in the Brain in Frontotemporal Dementia and Its Correlation with Behavioral Traits,前頭側頭型認知症における脳内鉄沈着の評価と行動特性との相関,2,1+1
1335,28879833,"Prevalence of mild behavioral impairment in mild cognitive impairment and subjective cognitive decline, and its association with caregiver burden",軽度認知障害および主観的認知機能低下における軽度行動障害の有病率と介護負担との関連,2,1+1
1336,26757043,"Safety and Efficacy of Medical Cannabis Oil for Behavioral and Psychological Symptoms of Dementia: An-Open Label, Add-On, Pilot Study",医療用カンナビスオイルの認知症に伴う行動・心理症状に対する安全性と有効性：非盲検追加療法パイロット研究,1,1+1
1338,29953925,Disrupted amplitude of low-frequency fluctuations and causal connectivity in Parkinson's disease with apathy,無関心症を伴うパーキンソン病における低周波変動振幅の乱れと因果的接続性,2,1+1
1339,39052823,Health Care Team Interventions for Older Adults With Distress Behaviors: A Systematic Review,苦痛行動を呈する高齢者に対する医療チーム介入：系統的レビュー,1,1+1
1340,28416030,"Prevalence, neurobiology, and treatments for apathy in prodromal dementia",前駆期認知症における無気力の有病率、神経生物学、および治療法,2,1+1
1341,27605868,Treatment resistant depression or dementia: a case report,治療抵抗性うつ病または認知症：症例報告,1,1+1
1342,32610338,Analysis of Neuropsychiatric Symptoms in Patients with Alzheimer's Disease Using Quantitative EEG and sLORETA,定量的脳波（qEEG）およびsLORETAを用いたアルツハイマー病患者の神経精神症状の分析,2,1+1
1343,28579482,Precuneus degeneration and isolated apathy in patients with Parkinson's disease,パーキンソン病患者における前帯状皮質の変性と孤立性無関心,2,1+1
1344,26741499,When a Little Knowledge Can Be Dangerous: False-Positive Diagnosis of Behavioral Variant Frontotemporal Dementia among Community Clinicians,わずかな知識が危険をもたらす場合：地域医療従事者における行動変異型前頭側頭型認知症の偽陽性診断,2,1+1
1347,40117894,Cholinergic basal forebrain atrophy and cortical alterations in Parkinson's disease with apathy,無関心型パーキンソン病におけるコリン作動性基底前脳萎縮と皮質変化,2,1+1
1348,34399870,Neuropsychiatric symptoms and brain morphology in patients with mild cognitive impairment and Alzheimer's disease with dementia,軽度認知障害および認知症を伴うアルツハイマー病患者における神経精神症状と脳形態,2,1+1
1349,28927477,Frequency and subgroups of neuropsychiatric symptoms in mild cognitive impairment and different stages of dementia in Alzheimer's disease,アルツハイマー病における軽度認知障害および認知症の異なる段階における神経精神症状の頻度とサブグループ,2,1+1
1350,29037500,"Motor, behavioural, and cognitive correlates of fatigue in early, de novo Parkinson disease patients",初期・新規発症パーキンソン病患者における疲労の運動機能・行動・認知的相関,2,1+1
1351,32853825,"Predictors of fatigue severity in early, de novo Parkinson disease patients: A 1-year longitudinal study",新規発症パーキンソン病患者における疲労重症度の予測因子：1年間の縦断的研究,2,1+1
1353,26207978,Loss of Dopamine Transporter Binding and Clinical Symptoms in Dementia With Lewy Bodies,レビー小体型認知症におけるドーパミン輸送体結合の喪失と臨床症状,1,1+1
1359,35604656,Clinical Manifestations of Early-Onset Dementia With Lewy Bodies Compared With Late-Onset Dementia With Lewy Bodies and Early-Onset Alzheimer Disease,レビー小体型認知症の早期発症例と遅発性例、およびアルツハイマー病早期発症例との臨床的特徴の比較,2,1+1
1360,33132939,"Neuropsychiatric Symptoms in Elderly With Dementia During COVID-19 Pandemic: Definition, Treatment, and Future Directions",COVID-19パンデミック下における認知症高齢者の神経精神症状：定義、治療、今後の方向性,2,0+1
1361,25070650,Experiences of apathy in people with Parkinson's disease: a qualitative exploration,パーキンソン病患者における無気力感の経験：質的探求,2,1+1
1363,25613190,Neuropsychiatric symptoms in primary progressive aphasia and apraxia of speech,原発性進行性失語症および失語性失行症における神経精神症状,2,1+1
1364,25595665,Strategy Training During Inpatient Rehabilitation May Prevent Apathy Symptoms After Acute Stroke,急性脳卒中後の無関心症状を予防する入院リハビリテーション中の戦略訓練,2,1+1
1365,25288130,"The associations between fatigue, apathy, and depression in Parkinson's disease",パーキンソン病における疲労、無関心、抑うつとの関連性,2,1+1
1369,37488778,Impaired facial emotion recognition in relation to social behaviours in de novo Parkinson's disease,新規発症パーキンソン病における社会的行動と関連した顔面感情認識障害,2,1+1
1370,34755541,"Cerebral Amyloid Angiopathy Is Associated With Emotional Dysregulation, Impulse Dyscontrol, and Apathy",脳アミロイド血管症は感情調節障害、衝動制御障害、無関心と関連している,2,1+1
1371,25420207,Combined rasagiline and antidepressant use in Parkinson disease in the ADAGIO study: effects on nonmotor symptoms and tolerability,ADAGIO研究におけるパーキンソン病患者へのラサギリンと抗うつ薬の併用：非運動症状および忍容性への影響,2,0+1
1374,39868558,Association of Depression Dimensions With Cognitive Functioning in Community-Dwelling Oldest-Old Adults: The LifeAfter90 Study,地域在住最高齢高齢者における抑うつ次元の認知機能との関連性：LifeAfter90研究,2,1+0
1375,39092182,Speech markers of depression dimensions across cognitive status,認知機能レベルを横断した抑うつ次元の言語マーカー,2,1+0
1378,26071817,Dopamine agonist withdrawal syndrome (DAWS) symptoms in Parkinson's disease patients treated with levodopa-carbidopa intestinal gel infusion,レボドパ・カルビドパ腸管注入療法を受けたパーキンソン病患者におけるドーパミン作動薬離脱症候群（DAWS）症状,2,1+1
1380,28327492,Pet therapy: an effective strategy to care for the elderly? An experimental study in a nursing home,ペットセラピー：高齢者ケアの効果的な戦略か？ 介護施設における実験的研究,1,1+0
1381,25840672,Cognitive and behavioral symptoms in Parkinson's disease patients with the G2019S and R1441G mutations of the LRRK2 gene,LRRK2遺伝子G2019SおよびR1441G変異を有するパーキンソン病患者の認知・行動症状,2,1+1
1382,35342090,Apathy in UK Care Home Residents with Dementia: Longitudinal Course and Determinants,英国介護施設入居者における認知症に伴う無関心：縦断的経過と決定要因,2,0+1
1383,39821434,Neuropsychiatric symptoms and neuroimaging-based brain age in mild cognitive impairment and early dementia: A multicenter study,軽度認知障害および初期認知症における神経精神症状と神経画像に基づく脳年齢：多施設共同研究,2,1+0
1384,34024829,The Association Between Diabetes Mellitus and Mild Behavioral Impairment Among Mild Cognitive Impairment: Findings from Singapore,軽度認知障害における糖尿病と軽度行動障害の関連性：シンガポールからの知見,2,1+1
1386,27002495,"Perceived autonomy support, psychological needs satisfaction, depressive symptoms and apathy in French hospitalized older people",フランス人入院高齢者の自律性支援の知覚、心理的ニーズ充足、抑うつ症状および無関心,2,1+0
1388,29131091,Apathy Profile in Parkinson's and Huntington's Disease: A Comparative Cross-Sectional Study,パーキンソン病とハンチントン病における無関心プロファイル：比較横断研究,2,0+1
1389,34450643,Reconciling psychological and neuroscientific accounts of reduced motivation in aging,加齢に伴う動機減退の心理学的説明と神経科学的説明の調和,2,0+1
1392,33076372,Subclinical Cognitive and Neuropsychiatric Correlates and Hippocampal Volume Features of Brain White Matter Hyperintensity in Healthy People,健常者における脳白質高信号域の亜臨床的認知・神経精神相関と海馬体積特徴,2,1+1
1393,26402103,Longitudinal Neuropsychiatric Predictors of Death in Alzheimer's Disease,アルツハイマー病における死亡の縦断的神経精神医学的予測因子,2,1+0
1398,39068922,Cognitive and Behavioral Profile of Patients with Amyotrophic Lateral Sclerosis Spectrum in the Indian Context,インドにおける筋萎縮性側索硬化症スペクトラム患者の認知・行動プロファイル,2,1+1
1399,30082208,Psychometric Properties of an Abbreviated Version of the Apathy Evaluation Scale for Parkinson Disease (AES-12PD),パーキンソン病用無関心評価尺度（AES-12PD）短縮版の心理測定特性,2,0+1
1400,31320275,Longitudinal assessment of autonomic dysfunction in early Parkinson's disease,初期パーキンソン病における自律神経機能障害の縦断的評価,2,1+1
1401,26900739,Psychiatric Symptoms in the Initial Motor Stage of Parkinson's Disease,パーキンソン病初期運動段階における精神症状,2,1+1
1402,26502729,Apathy: a practical guide for neurologists,無関心：神経科医のための実践ガイド,2,1+1
1403,26915605,"A Randomized, Placebo-Controlled, Double-Blind Efficacy Study of Nefiracetam to Treat Poststroke Apathy",脳卒中後の無関心症に対するネフィラセタムの有効性に関する無作為化プラセボ対照二重盲検試験,2,0+1
1404,26226988,Mild Cognitive Impairment in Early Parkinson's Disease Using the Movement Disorder Society Task Force Criteria: Cross-Sectional Study in Hoehn and Yahr Stage 1,運動障害学会タスクフォース基準を用いたパーキンソン病初期段階における軽度認知障害：Hoehn and Yahrステージ1における横断研究,2,1+1
1405,36572691,"The neurobiology of apathy in depression and neurocognitive impairment in older adults: a review of epidemiological, clinical, neuropsychological and biological research",うつ病における無気力と高齢者の神経認知障害の神経生物学：疫学的・臨床的・神経心理学的・生物学的研究のレビュー,2,1+1
1408,25754669,Caregiver report versus clinician impression: disagreements in rating neuropsychiatric symptoms in Alzheimer's disease patients,介護者報告と臨床医の印象：アルツハイマー病患者の神経精神症状評価における不一致,2,1+0
1409,26673910,Association of neuropsychiatric syndromes with global clinical deterioration in Alzheimer's disease patients,アルツハイマー病患者における神経精神症候群と全般的臨床悪化との関連性,2,1+1
1410,38303161,Neuropsychiatric symptoms and ApoE genotype in older adults without dementia: a cross-sectional study,認知症のない高齢者における神経精神症状とApoE遺伝子型：横断研究,2,1+0
1413,33914574,Factor structure of the BDI-II in Parkinson's disease,パーキンソン病におけるBDI-IIの因子構造,2,1+1
1417,30317048,Resting parasympathetic dysfunction predicts prosocial helping deficits in behavioral variant frontotemporal dementia,安静時副交感神経機能障害は行動変異型前頭側頭型認知症における利他的援助行動の障害を予測する,2,1+1
1420,37385899,"Cognitive, Disability, and Treatment Outcome Implications of Symptom-Based Phenotyping in Late-Life Depression",老年期うつ病における症状ベースの表現型分類が認知機能、障害、治療結果に及ぼす影響,2,0+1
1421,26863996,Prevalence and associated factors of sarcopenia in elderly subjects with amnestic mild cognitive impairment or Alzheimer disease,健忘型軽度認知障害またはアルツハイマー病を有する高齢者におけるサルコペニアの有病率と関連因子,2,0+1
1422,34663799,Prefrontal Aβ pathology influencing the pathway from apathy to cognitive decline in non-dementia elderly,非認知症高齢者における無関心から認知機能低下への経路に影響を与える前頭前野Aβ病理,2,1+1
1423,33091165,Importance of loneliness in behavioral and psychological symptoms of dementia,認知症の行動・心理症状における孤独感の重要性,2,0+1
1425,33219292,Lesions in the right Rolandic operculum are associated with self-rating affective and apathetic depressive symptoms for post-stroke patients,右側ロランディ蓋部の病変は、脳卒中後の患者における自己評価による感情的および無気力な抑うつ症状と関連している,2,1+1
1427,30799347,Patient Health Questionnaire-2 Screening for Depressive Symptoms in Japanese Outpatients with Heart Failure,心不全外来患者における抑うつ症状のスクリーニング：患者健康質問票-2を用いた検討,2,1+0
1428,35811445,An autopsy case of progressive supranuclear palsy. Pallido-nigro-luysian type with argyrophilic grains clinically presenting with personality and behavioral changes,進行性核上性麻痺の剖検例：人格・行動変化を臨床的に呈したアルギロフィリック顆粒を伴う淡蒼球・黒質・ルイス型,2,1+1
1430,26404166,Neuropsychiatric Symptoms in Posterior Cortical Atrophy and Alzheimer Disease,後部皮質萎縮症およびアルツハイマー病における神経精神症状,2,1+1
1434,29032789,Symptom Dimensions of Depression and Apathy and Their Relationship With Cognition in Parkinson's Disease,パーキンソン病における抑うつと無気力の症状次元と認知機能との関係,2,1+1
1435,31223247,Relationship of Apathy with Depressive Symptom Severity and Cognitive Functions in Geriatric Depression,老年期うつ病における無関心と抑うつ症状の重症度および認知機能との関連,2,1+0
1436,28177178,Association of premorbid personality with behavioral and psychological symptoms in dementia with Lewy bodies: Comparison with Alzheimer's disease patients,レビー小体型認知症における発症前性格と行動・心理症状の関連性：アルツハイマー病患者との比較,2,1+1
1437,39478058,Behavioral and psychological symptoms and brain volumes in community-dwelling older persons from the Nakayama Study,中山研究における地域在住高齢者の行動・心理症状と脳容積,2,1+1
1438,31930617,Anosognosia in patients with Alzheimer's disease: current perspectives,アルツハイマー病患者における自己認識障害：現在の視点,2,1+1
1439,37194465,Distinct latent symptom profiles in late-onset depressive symptoms in community-dwelling older adults,地域在住高齢者の遅発性抑うつ症状における顕著な潜在症状プロファイル,2,1+0
1441,30146591,"Antidepressants for Depression, Apathy, and Gait Instability in Parkinson's Disease: A Multicenter Randomized Study",パーキンソン病におけるうつ病、無関心、歩行不安定に対する抗うつ薬：多施設共同無作為化試験,2,0+1
1444,35468172,Prefrontal hyperactivation during dual-task walking related to apathy symptoms in older individuals,高齢者の無関心症状に関連する二重課題歩行中の前頭前野過活動,2,1+0
1445,25737233,Relationship between dementia severity and behavioural and psychological symptoms in early-onset Alzheimer's disease,若年性アルツハイマー病における認知症重症度と行動・心理症状の関係,2,0+1
1447,31177644,"A systematic review and meta-analysis on basic psychological need satisfaction, motivation, and well-being in later life: Contributions of self-determination theory",老年期における基本的心理的欲求充足、動機付け、および幸福感に関する系統的レビューとメタ分析：自己決定理論の貢献,2,1+0
1449,25899716,Apathy and suicide-related ideation 3 months after stroke: a cross-sectional study,脳卒中後3ヶ月における無関心と自殺関連思考：横断研究,2,0+1
1450,29937440,Apathy after stroke: potential risk factors and magnetic resonance imaging markers,脳卒中後の無関心：潜在的危険因子と磁気共鳴画像マーカー,1,0+1
1451,25658577,Integrating Neuropsychology and Brain Imaging for a Referral of Possible Pseudodementia: A Case Report,疑似認知症の可能性に関する紹介のための神経心理学と脳画像診断の統合：症例報告,2,0+1
1452,29801902,Dopaminergic dose adjustment and negative affective symptoms after deep brain stimulation,深部脳刺激後のドーパミン作動薬投与量調整と陰性情動症状,2,0+1
1456,32651249,"Apathy, but not depression, predicts all-cause dementia in cerebral small vessel disease",無関心（抑うつではない）が脳小血管病変における全原因認知症を予測する,2,0+1
1457,30737341,Apathy is associated with large-scale white matter network disruption in small vessel disease,無関心は小血管病変における大規模な白質ネットワーク障害と関連する,2,0+1
1462,25162434,Development and evaluation of a short version of the quality of life questionnaire for dementia,認知症患者向けQOL質問票の短縮版の開発と評価,1,1+1
1463,29801896,Reduced gray matter volume is correlated with frontal cognitive and behavioral impairments in Parkinson's disease,パーキンソン病における灰白質体積減少と前頭葉認知機能・行動障害の相関,2,1+1
1464,31571008,Association of daily physical activity with cognition and mood disorders in treatment-naive patients with early-stage Parkinson's disease,治療未経験の初期段階パーキンソン病患者における日常的身体活動と認知機能・気分障害の関連性,2,1+1
1465,30035696,Characteristics of apathy in treatment-naïve patients with Parkinson's disease,治療未経験のパーキンソン病患者における無気力の特徴,2,1+1
1469,34597386,Differences in Symptomatic Presentation and Cognitive Performance Among Participants With LATE-NC Compared to FTLD-TDP,LATE-NC と FTLD-TDP 参加者の症状発現と認知機能の差異,2,1+1
1470,28248559,Pharmacological and Nonpharmacological Treatment for Apathy in Alzheimer Disease : A systematic review across modalities,アルツハイマー病における無気力に対する薬物療法と非薬物療法：治療法横断的系統的レビュー,2,1+1
1473,25765916,Burden of Behavioral and Psychiatric Symptoms in People Screened Positive for Dementia in Primary Care: Results of the DelpHi-Study,プライマリケアで認知症陽性とスクリーニングされた人々の行動・精神症状の負担：DelpHi研究の結果,2,1+1
1474,25952367,Cognitive and affective benefits of combination therapy with galantamine plus cognitive rehabilitation for Alzheimer's disease,アルツハイマー病に対するガランタミンと認知リハビリテーションの併用療法の認知的・情動的効果,2,1+1
1475,27653908,Differences between the behavioral and psychological symptoms of Alzheimer's disease and Parkinson's disease,アルツハイマー病とパーキンソン病における行動・心理症状の差異,2,1+1
1476,38839316,[A longitudinal study of the association between physical activity and apathy among community-dwelling older adults],[地域在住高齢者における身体活動と無気力感の関連性に関する縦断研究],2,1+0
1477,26671151,White matter integrity and cognitive dysfunction: Radiological and neuropsychological correlations,白質完全性と認知機能障害：画像所見と神経心理学的相関,2,0+1
1478,40857986,Apathy in autoimmune GFAP Astrocytopathy: A case series and literature review,自己免疫性GFAP星細胞病における無関心：症例シリーズと文献レビュー,2,0+1
1481,36240173,"Digital phenotyping by wearable-driven artificial intelligence in older adults and people with Parkinson's disease: Protocol of the mixed method, cyclic ActiveAgeing study",高齢者およびパーキンソン病患者におけるウェアラブル駆動型人工知能によるデジタルフェノタイピング：混合手法による周期的ActiveAgeing研究のプロトコル,2,1+1
1483,25932637,Strategic lesions in the anterior thalamic radiation and apathy in early Alzheimer's disease,初期アルツハイマー病における前視床放射路の戦略的病変と無関心,2,1+0
1484,26338814,Pattern of extrapyramidal signs in Alzheimer's disease,アルツハイマー病における錐体外路症状のパターン,2,1+1
1485,40142629,Apathy in Dementia: A Pilot Study Providing Insights from Neuropsychiatric and Radiological Perspectives,認知症における無関心：神経精神医学的・放射線学的観点からの知見を提供するパイロット研究,1,1+1
1486,40084663,"Associations between neuropsychiatric symptoms and pathology in clinicopathologically defined Alzheimer's disease, Alzheimer's disease with Lewy bodies, and dementia with Lewy bodies",臨床病理学的に定義されたアルツハイマー病、レビー小体を伴うアルツハイマー病、およびレビー小体認知症における神経精神症状と病理所見との関連性,2,1+1
1488,37732590,Health-related quality of life and mild behavioral impairment in older adults without dementia,認知症のない高齢者の健康関連QOLと軽度行動障害,2,1+1
1490,31771056,Early Emergence of Neuropsychiatric Symptoms in Cognitively Normal Subjects and Mild Cognitive Impairment,認知正常者および軽度認知障害における神経精神症状の早期出現,2,1+1
1492,28754095,Comparison of neuropsychiatric symptoms and diffusion tensor imaging correlates among patients with subcortical ischemic vascular disease and Alzheimer's disease,皮質下虚血性血管疾患患者とアルツハイマー病患者における神経精神症状および拡散テンソル画像相関の比較,2,1+1
1493,39297292,Measuring clinically relevant change in apathy symptoms in ADMET and ADMET 2,ADMETおよびADMET 2における無気力症状の臨床的に意義のある変化の測定,2,1+1
1495,32830218,A clinical-radiological framework of the right temporal variant of frontotemporal dementia,前頭側頭型認知症の右側頭葉変異型に関する臨床・画像診断的枠組み,2,1+1
1496,38982845,Clinical recognition of frontotemporal dementia with right anterior temporal predominance: A multicenter retrospective cohort study,右側前頭側頭葉優位の前頭側頭型認知症の臨床的認識：多施設共同後ろ向きコホート研究,2,1+1
1497,38462968,Validation of the Japanese version of the Social Functioning in Dementia scale and COVID-19 pandemic's impact on social function in mild cognitive impairment and mild dementia,認知症における社会機能評価尺度（SFID）日本語版の妥当性検証と、軽度認知障害および軽度認知症におけるCOVID-19パンデミックの社会機能への影響,2,1+1
1498,30103612,Apathy in Preclinical Alzheimer's Disease: Psychometric Validation of the Apathy Evaluation Scale,前臨床アルツハイマー病における無関心：無関心評価尺度の心理測定学的検証,2,1+1
1499,30355543,Emotional feeling in patients suffering from amyotrophic lateral sclerosis,筋萎縮性側索硬化症患者の感情的感覚,2,1+1
1500,39962903,Unilateral and Bilateral Subthalamic Deep Brain Stimulation Differently Favour Apathy in Parkinson's Disease,片側および両側視床下核深部脳刺激はパーキンソン病における無気力に異なる影響を与える,2,1+1
1502,29633694,Apathy in Parkinson's disease: differences between caregiver's report and self-evaluation,パーキンソン病における無関心：介護者の報告と自己評価の差異,2,1+1
1503,33208795,Interaction of neuropsychiatric symptoms with APOE ε4 and conversion to dementia in MCI patients in a Memory Clinic,記憶クリニックにおける軽度認知障害患者における神経精神症状とAPOE ε4の相互作用および認知症への移行,2,1+1
1505,40203967,Motor dysfunction in late life depression: A mood or movement disorder?,老年期うつ病における運動機能障害：気分障害か運動障害か？,2,0+1
1506,29865086,Participation and the Role of Neuropsychological Functioning in Myotonic Dystrophy Type 1,筋緊張性ジストロフィー1型における参加と神経心理学的機能の役割,2,1+0
1507,35275557,Patient-Related Factors Influencing Caregiver Burden in Parkinson's Disease Patients: Comparison of Effects Before and After Deep Brain Stimulation,パーキンソン病患者における介護負担に影響を与える患者関連要因：深部脳刺激術前後の効果比較,2,1+0
1509,26674655,"Clinical features of TBK1 carriers compared with C9orf72, GRN and non-mutation carriers in a Belgian cohort",ベルギー人集団におけるTBK1保因者とC9orf72、GRN、非変異保因者の臨床的特徴比較,2,1+0
1510,34037689,"REM Sleep Behavior Disorder in Parkinson's Disease: Change in Cognitive, Psychiatric, and Functional Outcomes from Baseline to 16-47-Month Follow-Up",パーキンソン病におけるレム睡眠行動障害：ベースラインから16～47ヶ月追跡調査までの認知機能、精神症状、機能的アウトカムの変化,2,1+0
1511,39713899,Psychotropic medication usage in sporadic versus genetic behavioral-variant frontotemporal dementia,散発性と遺伝性行動変異型前頭側頭型認知症における向精神薬の使用,2,1+0
1512,40495575,GWAS links APOE to neuropsychiatric symptoms in mild cognitive impairment and dementia,GWAS解析により、軽度認知障害および認知症における神経精神症状とAPOE遺伝子の関連性が示唆される,2,0+1
1513,38720624,Apathy and Depression Among People Aging With Traumatic Brain Injury: Relationships to Cognitive Performance and Psychosocial Functioning,外傷性脳損傷を抱えて高齢化する人々における無関心と抑うつ：認知機能と心理社会的機能との関係,2,1+1
1515,30913958,Association Between CSF Beta-Amyloid and Apathy in Early-Stage Alzheimer Disease,初期アルツハイマー病における脳脊髄液βアミロイドと無関心症の関連性,2,1+1
1517,29494058,Methylphenidate,メチルフェニデート,1,1+0
1522,29979473,Course of neuropsychiatric symptoms in dementia: 5-year longitudinal study,認知症における神経精神症状の経過：5年間の縦断研究,2,1+1
1523,33145603,Cognitive and emotional symptoms in patients with first-ever mild stroke: The syndrome of hidden impairments,初回軽度脳卒中患者の認知・情動症状：隠れた障害の症候群,2,1+0
1524,29488192,"[Apathy, depression and cognitive functioning in patients with MCI and dementia]",[軽度認知障害および認知症患者における無関心、抑うつ、認知機能],2,1+1
1526,30336992,Behavioral Problems and Dementia,行動問題と認知症,2,1+1
1535,26940028,Excessive Iron and α-Synuclein Oligomer in Brain are Relevant to Pure Apathy in Parkinson Disease,脳内の過剰な鉄とα-シヌクレインオリゴマーはパーキンソン病における純粋無動に関連している,2,1+1
1536,26005192,Caregiver distress and associated factors in dementia care in the community setting in China,中国における地域社会での認知症ケアにおける介護者の苦痛と関連要因,2,1+0
1537,40354560,The use and effect of virtual reality as a non-pharmacological intervention for behavioural and psychological symptoms of dementia: a systematic review and meta-analysis,認知症の行動・心理症状に対する非薬物療法としての仮想現実（VR）の使用と効果：系統的レビューとメタ分析,2,1+0
1538,34054625,Emotional Comparison Between Semantic Dementia and Alzheimer's Disease,意味性認知症とアルツハイマー病の感情比較,1,1+0
1541,40261292,Impact of obesity on neuropsychiatric symptoms in Alzheimer's disease: Insights from the ADNI cohort,アルツハイマー病における肥満が神経精神症状に及ぼす影響：ADNIコホートからの知見,2,1+1
1542,39634772,Brain function assessment of acupuncture for chronic insomnia disorder with mild cognitive dysfunction based on fNIRS: protocol for a randomized controlled trial,軽度認知機能障害を伴う慢性不眠症に対する鍼治療の脳機能評価：fNIRSに基づく無作為化比較試験プロトコル,2,1+0
1544,25890772,A neurophysiological profile in Parkinson's disease with mild cognitive impairment and dementia in China,中国における軽度認知障害および認知症を伴うパーキンソン病の神経生理学的プロファイル,2,1+1
1546,28582564,"Disengagement as Withdrawal From Public Space: Rethinking the Relation Between Place Attachment, Place Appropriation, and Identity-Building Among Older Adults",公共空間からの離脱としての離脱：高齢者における場所への愛着、場所の占有、アイデンティティ構築の関係の再考,2,0+1
1547,34633324,A Nationwide Multi-Center Questionnaire Survey on the Real-World State and Clinical Management of Poststroke Dementia in Japan,日本における脳卒中後認知症の現実状態と臨床管理に関する全国多施設共同質問票調査,2,1+0
1548,38640961,Guideline Recommendations on Behavioral and Psychological Symptoms of Dementia: A Systematic Review,認知症の行動・心理症状に関するガイドライン推奨事項：系統的レビュー,1,1+1
1551,26711668,Depression and anxiety are co-morbid but dissociable in mild Parkinson's disease: A prospective longitudinal study of patterns and predictors,軽度パーキンソン病における抑うつと不安の併存性および分離可能性：パターンと予測因子に関する前向き縦断研究,2,1+1
1552,26705846,Baseline predictors of worsening apathy in Parkinson's disease: A prospective longitudinal study,パーキンソン病における無関心の悪化を予測するベースライン因子：前向き縦断研究,2,1+1
1553,41214532,Network analysis of neuropsychiatric symptoms in mild behavioral impairment among nursing homes: an observational study,介護施設における軽度行動障害の神経精神症状のネットワーク分析：観察研究,2,1+1
1555,31873787,Disease-specific profiles of apathy in Alzheimer's disease and behavioural-variant frontotemporal dementia differ across the disease course,アルツハイマー病と行動変異型前頭側頭型認知症における無関心症の疾患特異的プロファイルは病態経過によって異なる,2,1+1
1556,25737166,"Cognitive performance and neuropsychiatric symptoms in early, untreated Parkinson's disease",早期未治療パーキンソン病における認知機能と神経精神症状,2,1+1
1557,26889636,Lille Apathy Rating Scale and MDS-UPDRS for Screening Apathy in Parkinson's Disease,パーキンソン病における無気力スクリーニングのためのリール無気力評価尺度とMDS-UPDRS,2,1+1
1558,39856128,Consequences of COVID-19 for geriatric patients during a pandemic,パンデミック下における高齢者患者へのCOVID-19の影響,2,0+1
1561,31534024,Unusual cause of treatable Parkinsonism,治療可能なパーキンソニズムの珍しい原因,2,1+1
1562,34483998,Neuropsychiatric Symptoms in Mild Cognitive Impairment and Dementia Due to AD: Relation With Disease Stage and Cognitive Deficits,アルツハイマー病による軽度認知障害および認知症における神経精神症状：疾患段階および認知障害との関係,1,1+1
1568,35599483,Gender/Sex Differences in the Association of Mild Behavioral Impairment with Cognitive Aging,軽度行動障害と認知老化との関連における性別差,2,1+1
1570,36283953,Strengths and Weaknesses of the Vascular Apathy Hypothesis: A Narrative Review,血管性無関心仮説の長所と短所：物語的レビュー,2,1+0
1571,40267731,Brain network connectivity underlying neuropsychiatric symptoms in prodromal Lewy body dementia,前駆期レビー小体型認知症における神経精神症状の基盤となる脳ネットワーク接続性,2,1+1
